label,image_path,hp,attack,defense,special-attack,special-defense,speed
nuzleaf,dataset/nuzleaf/nuzleaf_29.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_15.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_31.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_22.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_19.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_5.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_16.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_39.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_9.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_30.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_37.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_7.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_26.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_21.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_11.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_40.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_28.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_18.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_24.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_23.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_32.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_2.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_35.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_14.png,70,70,40,60,40,60
nuzleaf,dataset/nuzleaf/nuzleaf_8.png,70,70,40,60,40,60
nymble,dataset/nymble/nymble_5.png,33,46,40,21,25,45
nymble,dataset/nymble/nymble_6.png,33,46,40,21,25,45
nymble,dataset/nymble/nymble_1.png,33,46,40,21,25,45
nymble,dataset/nymble/nymble_4.png,33,46,40,21,25,45
nymble,dataset/nymble/nymble_3.png,33,46,40,21,25,45
nymble,dataset/nymble/nymble_2.png,33,46,40,21,25,45
obstagoon,dataset/obstagoon/obstagoon_8.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_1.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_6.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_10.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_9.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_7.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_2.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_5.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_13.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_4.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_3.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_12.png,93,90,101,60,81,95
obstagoon,dataset/obstagoon/obstagoon_11.png,93,90,101,60,81,95
octillery,dataset/octillery/octillery_26.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_14.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_37.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_5.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_2.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_28.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_21.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_13.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_36.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_10.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_30.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_27.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_20.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_29.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_3.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_4.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_15.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_12.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_38.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_16.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_9.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_11.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_31.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_7.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_24.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_18.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_32.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_35.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_40.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_22.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_25.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_19.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_6.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_23.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_1.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_17.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_8.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_34.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_33.png,75,105,75,105,75,45
octillery,dataset/octillery/octillery_39.png,75,105,75,105,75,45
oddish,dataset/oddish/oddish_8.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_37.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_23.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_1.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_6.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_39.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_16.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_12.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_36.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_31.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_20.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_27.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_29.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_2.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_5.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_26.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_15.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_30.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_33.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_34.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_25.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_22.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_38.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_9.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_19.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_17.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_10.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_35.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_32.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_40.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_11.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_24.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_18.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_3.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_28.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_4.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_13.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_14.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_7.png,45,50,55,75,65,30
oddish,dataset/oddish/oddish_21.png,45,50,55,75,65,30
oinkologne-male,dataset/oinkologne-male/oinkologne-male_4.png,110,100,75,59,80,65
oinkologne-male,dataset/oinkologne-male/oinkologne-male_7.png,110,100,75,59,80,65
oinkologne-male,dataset/oinkologne-male/oinkologne-male_6.png,110,100,75,59,80,65
oinkologne-male,dataset/oinkologne-male/oinkologne-male_1.png,110,100,75,59,80,65
oinkologne-male,dataset/oinkologne-male/oinkologne-male_2.png,110,100,75,59,80,65
oinkologne-male,dataset/oinkologne-male/oinkologne-male_5.png,110,100,75,59,80,65
oinkologne-male,dataset/oinkologne-male/oinkologne-male_3.png,110,100,75,59,80,65
omanyte,dataset/omanyte/omanyte_13.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_14.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_38.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_31.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_36.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_15.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_12.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_17.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_20.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_39.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_30.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_37.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_34.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_33.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_19.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_10.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_5.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_22.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_2.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_25.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_32.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_35.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_40.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_3.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_24.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_4.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_23.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_16.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_11.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_18.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_28.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_27.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_8.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_6.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_26.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_1.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_7.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_9.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_29.png,35,40,100,90,55,35
omanyte,dataset/omanyte/omanyte_21.png,35,40,100,90,55,35
omastar,dataset/omastar/omastar_38.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_31.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_36.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_12.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_13.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_14.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_28.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_21.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_7.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_26.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_8.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_15.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_29.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_37.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_30.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_39.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_9.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_1.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_34.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_24.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_23.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_2.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_5.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_40.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_3.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_22.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_25.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_4.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_19.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_32.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_35.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_11.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_16.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_6.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_27.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_20.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_10.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_17.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_33.png,70,60,125,115,70,55
omastar,dataset/omastar/omastar_18.png,70,60,125,115,70,55
onix,dataset/onix/onix_13.png,35,45,160,30,45,70
onix,dataset/onix/onix_21.png,35,45,160,30,45,70
onix,dataset/onix/onix_29.png,35,45,160,30,45,70
onix,dataset/onix/onix_8.png,35,45,160,30,45,70
onix,dataset/onix/onix_7.png,35,45,160,30,45,70
onix,dataset/onix/onix_9.png,35,45,160,30,45,70
onix,dataset/onix/onix_15.png,35,45,160,30,45,70
onix,dataset/onix/onix_12.png,35,45,160,30,45,70
onix,dataset/onix/onix_37.png,35,45,160,30,45,70
onix,dataset/onix/onix_30.png,35,45,160,30,45,70
onix,dataset/onix/onix_39.png,35,45,160,30,45,70
onix,dataset/onix/onix_20.png,35,45,160,30,45,70
onix,dataset/onix/onix_14.png,35,45,160,30,45,70
onix,dataset/onix/onix_28.png,35,45,160,30,45,70
onix,dataset/onix/onix_1.png,35,45,160,30,45,70
onix,dataset/onix/onix_38.png,35,45,160,30,45,70
onix,dataset/onix/onix_31.png,35,45,160,30,45,70
onix,dataset/onix/onix_36.png,35,45,160,30,45,70
onix,dataset/onix/onix_27.png,35,45,160,30,45,70
onix,dataset/onix/onix_32.png,35,45,160,30,45,70
onix,dataset/onix/onix_35.png,35,45,160,30,45,70
onix,dataset/onix/onix_40.png,35,45,160,30,45,70
onix,dataset/onix/onix_16.png,35,45,160,30,45,70
onix,dataset/onix/onix_11.png,35,45,160,30,45,70
onix,dataset/onix/onix_3.png,35,45,160,30,45,70
onix,dataset/onix/onix_18.png,35,45,160,30,45,70
onix,dataset/onix/onix_6.png,35,45,160,30,45,70
onix,dataset/onix/onix_4.png,35,45,160,30,45,70
onix,dataset/onix/onix_23.png,35,45,160,30,45,70
onix,dataset/onix/onix_34.png,35,45,160,30,45,70
onix,dataset/onix/onix_33.png,35,45,160,30,45,70
onix,dataset/onix/onix_22.png,35,45,160,30,45,70
onix,dataset/onix/onix_25.png,35,45,160,30,45,70
onix,dataset/onix/onix_19.png,35,45,160,30,45,70
onix,dataset/onix/onix_5.png,35,45,160,30,45,70
onix,dataset/onix/onix_2.png,35,45,160,30,45,70
onix,dataset/onix/onix_10.png,35,45,160,30,45,70
onix,dataset/onix/onix_17.png,35,45,160,30,45,70
onix,dataset/onix/onix_26.png,35,45,160,30,45,70
onix,dataset/onix/onix_24.png,35,45,160,30,45,70
oranguru,dataset/oranguru/oranguru_12.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_15.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_2.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_4.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_5.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_14.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_1.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_16.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_11.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_6.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_13.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_9.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_8.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_7.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_10.png,90,60,80,90,110,60
oranguru,dataset/oranguru/oranguru_3.png,90,60,80,90,110,60
orbeetle,dataset/orbeetle/orbeetle_2.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_3.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_4.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_5.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_8.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_6.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_12.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_1.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_7.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_9.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_11.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_10.png,60,45,110,80,120,90
orbeetle,dataset/orbeetle/orbeetle_13.png,60,45,110,80,120,90
oricorio-baile,dataset/oricorio-baile/oricorio-baile_2.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_5.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_14.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_13.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_10.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_9.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_11.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_1.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_6.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_7.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_8.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_16.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_4.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_15.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_12.png,75,70,70,98,70,93
oricorio-baile,dataset/oricorio-baile/oricorio-baile_3.png,75,70,70,98,70,93
orthworm,dataset/orthworm/orthworm_6.png,70,85,145,60,55,65
orthworm,dataset/orthworm/orthworm_5.png,70,85,145,60,55,65
orthworm,dataset/orthworm/orthworm_1.png,70,85,145,60,55,65
orthworm,dataset/orthworm/orthworm_4.png,70,85,145,60,55,65
orthworm,dataset/orthworm/orthworm_3.png,70,85,145,60,55,65
orthworm,dataset/orthworm/orthworm_2.png,70,85,145,60,55,65
oshawott,dataset/oshawott/oshawott_8.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_17.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_10.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_7.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_9.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_11.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_16.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_18.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_20.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_15.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_12.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_3.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_4.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_14.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_2.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_19.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_6.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_1.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_13.png,55,55,45,63,45,45
oshawott,dataset/oshawott/oshawott_5.png,55,55,45,63,45,45
overqwil,dataset/overqwil/overqwil_2.png,85,115,95,65,65,85
overqwil,dataset/overqwil/overqwil_5.png,85,115,95,65,65,85
overqwil,dataset/overqwil/overqwil_4.png,85,115,95,65,65,85
overqwil,dataset/overqwil/overqwil_3.png,85,115,95,65,65,85
overqwil,dataset/overqwil/overqwil_6.png,85,115,95,65,65,85
overqwil,dataset/overqwil/overqwil_1.png,85,115,95,65,65,85
pachirisu,dataset/pachirisu/pachirisu_3.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_13.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_15.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_38.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_36.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_31.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_14.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_28.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_26.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_17.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_5.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_2.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_30.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_37.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_39.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_34.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_33.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_10.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_21.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_19.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_8.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_1.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_11.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_27.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_4.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_29.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_12.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_16.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_20.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_18.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_22.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_9.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_7.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_24.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_35.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_32.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_40.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_6.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_25.png,60,45,70,45,90,95
pachirisu,dataset/pachirisu/pachirisu_23.png,60,45,70,45,90,95
palafin-zero,dataset/palafin-zero/palafin-zero_5.png,100,70,72,53,62,100
palafin-zero,dataset/palafin-zero/palafin-zero_2.png,100,70,72,53,62,100
palafin-zero,dataset/palafin-zero/palafin-zero_1.png,100,70,72,53,62,100
palafin-zero,dataset/palafin-zero/palafin-zero_3.png,100,70,72,53,62,100
palafin-zero,dataset/palafin-zero/palafin-zero_6.png,100,70,72,53,62,100
palafin-zero,dataset/palafin-zero/palafin-zero_4.png,100,70,72,53,62,100
palkia,dataset/palkia/palkia_32.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_2.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_12.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_15.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_20.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_1.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_27.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_23.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_29.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_6.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_31.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_14.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_19.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_17.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_10.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_4.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_25.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_3.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_22.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_16.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_11.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_18.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_24.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_13.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_21.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_7.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_26.png,90,120,100,150,120,100
palkia,dataset/palkia/palkia_9.png,90,120,100,150,120,100
